depth_ppm,period,method,found_period,recovered,target_depth_ppm
460.9826820759499,3.7,wotan,3.7006506774476744,True
460.9826820759499,3.7,GP,3.7006506774476744,True
460.9827011795575,5.1,wotan,9.48261726245538,False
460.9827011795575,5.1,GP,8.749253146792181,False
460.9827094869123,6.1,wotan,6.10045951474523,True
460.9827094869123,6.1,GP,8.749253146792181,False
460.9825026227199,7.7,wotan,7.698196129038727,True
460.9825026227199,7.7,GP,8.749253146792181,False
806.6960082866448,2.3,wotan,2.299750946350891,True
806.6960082866448,2.3,GP,1.1500030016517504,False
806.6993476744111,3.7,wotan,3.7006506774476744,True
806.6993476744111,3.7,GP,3.7006506774476744,True
806.6991848602046,5.1,wotan,5.098094778499866,True
806.6991848602046,5.1,GP,1.020029394226867,False
806.6992963515762,6.1,wotan,6.10045951474523,True
806.6992963515762,6.1,GP,6.10045951474523,True
806.6993360448249,7.7,wotan,7.698196129038727,True
806.6993360448249,7.7,GP,1.9249759452976958,False
1382.8435779584813,2.3,wotan,2.299750946350891,True
1382.8435779584813,2.3,GP,1.1500030016517504,False
1382.8521446925813,3.7,wotan,3.7006506774476744,True
1382.8521446925813,3.7,GP,3.7006506774476744,True
1382.8522020601363,5.1,wotan,5.098094778499866,True
1382.8522020601363,5.1,GP,1.020029394226867,False
1382.8522270069589,6.1,wotan,6.10045951474523,True
1382.8522270069589,6.1,GP,6.10045951474523,True
1382.8516057994289,7.7,wotan,7.698196129038727,True
1382.8516057994289,7.7,GP,1.9249759452976958,False
2304.57860308797,2.3,wotan,2.299750946350891,True
2304.57860308797,2.3,GP,1.1500030016517504,False
2304.5881610139763,3.7,wotan,3.7006506774476744,True
2304.5881610139763,3.7,GP,3.7006506774476744,True
2304.587695010407,5.1,wotan,5.098094778499866,True
2304.587695010407,5.1,GP,1.020029394226867,False
2304.5880141190355,6.1,wotan,6.10045951474523,True
2304.5880141190355,6.1,GP,6.10045951474523,True
2304.588127728158,7.7,wotan,7.698196129038727,True
2304.588127728158,7.7,GP,1.9249759452976958,False
