time,flux,flux_err
1607.71455223437,0.99999005,8.9576286e-05
1607.7159411481632,1.0001839,8.9595655e-05
1607.7173300620154,1.0000476,8.958237e-05
1607.7187189758095,1.000104,8.959506e-05
1607.720107889603,1.0001488,8.9583715e-05
1607.7214968034539,1.0000906,8.95967e-05
1607.7228857172465,1.000469,8.961598e-05
1607.7242746310405,1.0000986,8.959201e-05
1607.7256635448343,1.0000371,8.9583955e-05
1607.7270524586277,0.99980223,8.957997e-05
1607.7284413724208,1.0000235,8.9575005e-05
1607.7298302862134,1.0001462,8.957839e-05
1607.7312192000643,0.99980587,8.956979e-05
1607.7326081138583,0.99966174,8.956473e-05
1607.7339970276523,0.9999008,8.957508e-05
1607.7353859414459,0.999932,8.9551686e-05
1607.736774855239,1.0003207,8.95806e-05
1607.7381637690316,1.0001215,8.959259e-05
1607.739552682766,1.0001659,8.958202e-05
1607.74094159656,0.99992734,8.95771e-05
1607.7423305103541,1.0000085,8.957787e-05
1607.7437194241475,1.000162,8.959458e-05
1607.7451083379408,1.0002562,8.959408e-05
1607.746497251734,1.0001259,8.958642e-05
1607.7478861654693,1.0001469,8.959499e-05
1607.7492750792624,1.0000476,8.958693e-05
1607.750663993056,0.9998947,8.957186e-05
1607.752052906849,0.9996732,8.95847e-05
1607.7534418205844,0.999719,8.956244e-05
1607.7548307343775,1.0002167,8.957416e-05
1607.756219648171,0.99997747,8.9580964e-05
1607.757608561906,1.0002857,8.958758e-05
1607.7589974756995,0.9998866,8.9565925e-05
1607.7603863894344,0.9998353,8.9573514e-05
1607.7617753032278,0.99994004,8.956631e-05
1607.7631642169633,1.000142,8.958398e-05
1607.764553130757,0.99978113,8.956829e-05
1607.7659420444913,0.9998137,8.9573885e-05
1607.7673309582844,0.9998889,8.9583176e-05
1607.7687198720198,0.9999067,8.958246e-05
1607.7701087857547,1.0001808,8.9601825e-05
1607.7714976995487,1.0000054,8.9575675e-05
1607.772886613284,0.99991584,8.958041e-05
1607.7742755270185,0.9999645,8.957731e-05
1607.7756644408116,1.000143,8.95936e-05
1607.777053354547,1.0001816,8.958726e-05
1607.7784422682828,1.0002519,8.95911e-05
1607.7798311820184,0.9997781,8.957582e-05
1607.7812200958108,1.0000417,8.957237e-05
1607.7826090095452,1.0000503,8.957212e-05
1607.7839979232806,1.0000415,8.959039e-05
1607.7853868370155,0.99979293,8.958093e-05
1607.7867757507513,0.9999987,8.959169e-05
1607.788164664487,1.0002654,8.958668e-05
1607.7895535782216,1.000106,8.959552e-05
1607.790942491956,1.0001793,8.9588604e-05
1607.7923314056914,1.0000079,8.957028e-05
1607.7937203194272,0.9999427,8.9572306e-05
1607.795109233163,0.9999431,8.958416e-05
1607.7964981468979,1.000091,8.957848e-05
1607.797887060633,1.000098,8.958891e-05
1607.7992759743672,0.9996217,8.9569665e-05
1607.8006648880435,1.000017,8.956997e-05
1607.8020538017793,0.99995023,8.9597626e-05
1607.803442715515,1.0001142,8.958802e-05
1607.8048316292504,0.99985194,8.957691e-05
1607.8062205429271,0.99996966,8.9588146e-05
1607.8076094566616,0.99981695,8.9573885e-05
1607.808998370397,1.0000018,8.9573536e-05
1607.8103872840745,0.99978626,8.95727e-05
1607.8117761978094,1.0001241,8.9598725e-05
1607.8131651115448,1.0001037,8.956969e-05
1607.8145540252215,1.0000961,8.959304e-05
1607.815942938956,1.0001768,8.959884e-05
1607.8173318526326,1.0001225,8.9592344e-05
1607.8187207663684,1.0000105,8.958139e-05
1607.8201096800456,0.99987155,8.9570065e-05
1607.8214985937805,1.0000782,8.957548e-05
1607.8228875074576,0.99999136,8.9588604e-05
1607.8242764211343,1.0002451,8.959413e-05
1607.8256653348697,0.99986047,8.9573754e-05
1607.8270542485463,1.0000799,8.958493e-05
1607.8284431622817,0.9999626,8.95775e-05
1607.8298320759584,0.9999172,8.957037e-05
1607.8312209896355,0.9997695,8.957237e-05
1607.8326099033122,0.999934,8.9583365e-05
1607.8339988170474,0.9997899,8.957163e-05
1607.8353877307243,1.0001539,8.959564e-05
1607.836776644401,0.9998368,8.9590896e-05
1607.8381655580781,0.99990815,8.958141e-05
1607.8395544717557,0.99995,8.9567875e-05
1607.8409433854324,0.99988353,8.9579706e-05
1607.8423322991086,1.0000114,8.958567e-05
1607.8437212127858,0.9999688,8.958476e-05
1607.8451101264625,1.0000266,8.958695e-05
1607.8464990401396,0.9999956,8.9569934e-05
1607.8478879538172,1.0002062,8.957162e-05
1607.8492768674948,0.99995035,8.9577086e-05
1607.8506657811708,1.0000522,8.957894e-05
1607.8520546948469,0.9998886,8.95667e-05
1607.853443608524,0.99975187,8.957966e-05
1607.8548325222016,0.9999118,8.956251e-05
1607.856221435821,0.99994755,8.957992e-05
1607.8576103494977,1.0001624,8.958297e-05
1607.858999263174,0.99978286,8.957617e-05
1607.8603881768502,1.0001522,8.959786e-05
1607.861777090469,1.0000615,8.9593465e-05
1607.8631660041467,0.99992865,8.958027e-05
1607.8645549178243,0.9998608,8.957523e-05
1607.8659438314428,1.0000963,8.9594694e-05
1607.867332745119,0.999544,8.954877e-05
1607.8687216587953,1.0003418,8.958804e-05
1607.8701105724147,1.000067,8.959112e-05
1607.8714994860923,0.9996671,8.9569294e-05
1607.8728883997107,0.99997056,8.9586705e-05
1607.874277313388,1.0001895,8.9588466e-05
1607.875666227006,0.9997742,8.95825e-05
1607.877055140624,0.9997824,8.9561494e-05
1607.8784440543016,0.999871,8.9566565e-05
1607.879832967921,0.999992,8.957435e-05
1607.8812218815976,0.9999057,8.958441e-05
1607.8826107952166,0.99992806,8.9561894e-05
1607.8839997088346,0.9997446,8.9558416e-05
1607.885388622453,1.0000098,8.9581765e-05
1607.8867775361307,0.9997297,8.956639e-05
1607.8881664497494,1.0002605,8.95895e-05
